Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
1.645,Terrain,27372,None,True,245.4205:-0.004999995:421.6518:0:-0.7769344:0:0.6295815,254.1274:0.1115837:400.5315:0.002503034:-0.1942683:0.000495706:0.9809451,226.925:0.1115837:400.0205:0.001921372:0.3463756:-0.0007094349:0.9380937,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002365116:-0.2739835:0.0006737878:0.9617313,244.207:0.1115837:388.6828:0.001766581:0.01839364:-3.24994E-05:0.9998293,245.0705:0.1115837:391.2257:0.001915682:0.005750696:-1.101671E-05:0.9999816,224.7857:0.1115837:400.783:0.001837163:0.3800775:-0.0007549193:0.9249526,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
1.694,Terrain,27372,None,True,245.2459:-0.004999995:421.8513:0:-0.7364193:0:0.6765254,254.1274:0.1115837:400.5315:0.002474897:-0.196081:0.0004948889:0.9805845,226.925:0.1115837:400.0205:0.001921956:0.342053:-0.0006996125:0.9396785,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002338689:-0.2748507:0.00066854:0.9614838,244.207:0.1115837:388.6828:0.001756361:0.01565415:-2.749775E-05:0.999876,245.0705:0.1115837:391.2257:0.001903316:0.002862571:-5.448409E-06:0.9999941,224.7857:0.1115837:400.783:0.00183927:0.3759084:-0.0007461215:0.9266547,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
1.744,Terrain,27372,None,True,244.9773:-0.004999995:422.1744:0:-0.6788592:0:0.7342685,254.1274:0.1115837:400.5315:0.002431287:-0.1986611:0.0004928267:0.9800651,226.925:0.1115837:400.0205:0.00192172:0.3352472:-0.0006838254:0.942128,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002297987:-0.2759793:0.0006598242:0.9611606,244.207:0.1115837:388.6828:0.00173991:0.01149707:-2.000521E-05:0.9999324,245.0705:0.1115837:391.2257:0.001883477:-0.001506213:2.836924E-06:0.9999971,224.7857:0.1115837:400.783:0.001841536:0.3693191:-0.0007318561:0.9293005,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
1.794,Terrain,27372,None,True,244.7901:-0.004999995:422.3944:0:-0.6474926:0:0.7620717,254.1274:0.1115837:400.5315:0.002402199:-0.2004481:0.0004914931:0.9797013,226.925:0.1115837:400.0205:0.001921475:0.330569:-0.0006730172:0.9437796,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002270804:-0.276796:0.0006541081:0.9609258,244.207:0.1115837:388.6828:0.001728802:0.008647365:-1.495016E-05:0.9999611,245.0705:0.1115837:391.2257:0.001870097:-0.004497877:8.411565E-06:0.9999881,224.7857:0.1115837:400.783:0.001843018:0.364784:-0.0007220608:0.9310901,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
1.844,Terrain,27372,None,True,244.48:-0.005000055:422.7048:0:-0.6156569:0:0.7880144,254.1274:0.1115837:400.5315:0.002360047:-0.2037559:0.0004911792:0.9790187,226.925:0.1115837:400.0205:0.001923023:0.3233863:-0.0006571936:0.9462649,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002230826:-0.2786629:0.0006472902:0.9603862,244.207:0.1115837:388.6828:0.001713285:0.004011268:-6.87251E-06:0.9999905,245.0705:0.1115837:391.2257:0.001851348:-0.009378714:1.736406E-05:0.9999543,224.7857:0.1115837:400.783:0.001847065:0.3578478:-0.000707843:0.9337779,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
1.894,Terrain,27372,None,True,244.249:-0.005000055:422.8846:0:-0.6067626:0:0.7948831,254.1274:0.1115837:400.5315:0.002333782:-0.2065605:0.0004926942:0.9784309,226.925:0.1115837:400.0205:0.001926193:0.3185537:-0.0006473198:0.9479026,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002205329:-0.2805335:0.0006445529:0.9598415,244.207:0.1115837:388.6828:0.001704343:0.0006134416:-1.045517E-06:0.9999984,245.0705:0.1115837:391.2257:0.001840462:-0.01297145:2.38755E-05:0.9999142,224.7857:0.1115837:400.783:0.001851754:0.3532138:-0.0006991308:0.9355406,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
1.943,Terrain,27372,None,True,243.8631:-0.004999936:423.0821:0:-0.6123529:0:0.7905846,254.1274:0.1115837:400.5315:0.002299218:-0.2119499:0.0004986493:0.9772778,226.925:0.1115837:400.0205:0.001935853:0.3114747:-0.000634536:0.9502523,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002170475:-0.2846089:0.0006443876:0.9586411,244.207:0.1115837:388.6828:0.001694452:-0.004998493:8.469821E-06:0.9999861,245.0705:0.1115837:391.2257:0.001828178:-0.01894037:3.463264E-05:0.999819,224.7857:0.1115837:400.783:0.001863276:0.3465081:-0.0006882827:0.9380449,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
1.993,Terrain,27372,None,True,243.5875:-0.004999936:423.1548:0:-0.6278671:0:0.7783206,254.1274:0.1115837:400.5315:0.002280298:-0.2162702:0.0005051162:0.9763308,226.925:0.1115837:400.0205:0.001945811:0.3070512:-0.0006277918:0.9516908,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002150373:-0.2881398:0.0006470523:0.9575858,244.207:0.1115837:388.6828:0.001690641:-0.008985434:1.519178E-05:0.9999582,245.0705:0.1115837:391.2257:0.001823194:-0.02320546:4.231953E-05:0.9997291,224.7857:0.1115837:400.783:0.001874125:0.342384:-0.0006829491:0.939558,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.043,Terrain,27372,None,True,243.1672:-0.005000055:423.1587:0:-0.6635153:0:0.7481627,254.1274:0.1115837:400.5315:0.002259779:-0.2236287:0.000518484:0.9746717,226.925:0.1115837:400.0205:0.001966166:0.3012676:-0.0006212047:0.9535375,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002126572:-0.2945002:0.000655341:0.9556488,244.207:0.1115837:388.6828:0.001689834:-0.01507509:2.547732E-05:0.999885,245.0705:0.1115837:391.2257:0.001821391:-0.02976184:5.423205E-05:0.9995554,224.7857:0.1115837:400.783:0.001895144:0.337119:-0.0006786152:0.9414599,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.092,Terrain,27372,None,True,242.8943:-0.005000114:423.0972:0:-0.6918539:0:0.7220376,254.1274:0.1115837:400.5315:0.002251123:-0.2288925:0.0005293192:0.973449,226.925:0.1115837:400.0205:0.001982722:0.2980721:-0.0006191395:0.9545411,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002114908:-0.2992241:0.0006632201:0.9541803,244.207:0.1115837:388.6828:0.001692281:-0.01906154:3.22634E-05:0.9998169,245.0705:0.1115837:391.2257:0.00182365:-0.03408056:6.218722E-05:0.9994174,224.7857:0.1115837:400.783:0.001911706:0.3343035:-0.000678106:0.9424633,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.142,Terrain,27372,None,True,242.5085:-0.004999936:422.9249:0:-0.7332683:0:0.6799394,254.1274:0.1115837:400.5315:0.002244718:-0.2370303:0.000547675:0.9714995,226.925:0.1115837:400.0205:0.002010976:0.2942922:-0.0006192386:0.9557132,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002103049:-0.3067226:0.0006777212:0.9517964,244.207:0.1115837:388.6828:0.001699726:-0.0247794:4.213116E-05:0.9996915,245.0705:0.1115837:391.2257:0.001831428:-0.04031336:7.38912E-05:0.9991854,224.7857:0.1115837:400.783:0.001939369:0.331127:-0.0006805726:0.943584,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.192,Terrain,27372,None,True,242.2608:-0.005000055:422.7783:0:-0.7559077:0:0.6546782,254.1274:0.1115837:400.5315:0.002242846:-0.2425622:0.0005607785:0.9701331,226.925:0.1115837:400.0205:0.002031437:0.2921621:-0.0006205871:0.9563665,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002097185:-0.3118838:0.0006884179:0.9501177,244.207:0.1115837:388.6828:0.001706187:-0.0285058:4.865608E-05:0.9995922,245.0705:0.1115837:391.2257:0.001838346:-0.04439237:8.168918E-05:0.9990125,224.7857:0.1115837:400.783:0.001959184:0.329418:-0.0006835447:0.9441819,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.241,Terrain,27372,None,True,241.8968:-0.005000055:422.533:0:-0.7838652:0:0.6209311,254.1274:0.1115837:400.5315:0.002241576:-0.2509671:0.0005811632:0.9679928,226.925:0.1115837:400.0205:0.002063879:0.2892467:-0.0006236288:0.9572522,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002089679:-0.3197564:0.0007052139:0.9474972,244.207:0.1115837:388.6828:0.001717057:-0.03406464:5.852496E-05:0.9994182,245.0705:0.1115837:391.2257:0.001850061:-0.05049226:9.353323E-05:0.9987227,224.7857:0.1115837:400.783:0.001990444:0.3271586:-0.000689115:0.9449671,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.291,Terrain,27372,None,True,241.657:-0.005000055:422.3596:0:-0.7992009:0:0.6010641,254.1274:0.1115837:400.5315:0.002241105:-0.2566214:0.0005950438:0.9665092,226.925:0.1115837:400.0205:0.002086461:0.2873912:-0.0006260427:0.9578109,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002084986:-0.3250532:0.0007166503:0.9456932,244.207:0.1115837:388.6828:0.001724744:-0.03777999:6.520744E-05:0.9992846,245.0705:0.1115837:391.2257:0.001858361:-0.05457557:0.0001015727:0.9985079,224.7857:0.1115837:400.783:0.002012149:0.3257557:-0.0006932866:0.9454516,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.343,Terrain,27372,None,True,241.2993:-0.004999995:422.0915:0:-0.8182281:0:0.5748938,254.1274:0.1115837:400.5315:0.002240338:-0.265155:0.0006160911:0.964203,226.925:0.1115837:400.0205:0.002121564:0.2846446:-0.0006299525:0.9586306,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002077894:-0.3330303:0.0007338973:0.9429136,244.207:0.1115837:388.6828:0.001736596:-0.04339452:7.542993E-05:0.9990565,245.0705:0.1115837:391.2257:0.001871144:-0.06075181:0.000113886:0.9981512,224.7857:0.1115837:400.783:0.002045852:0.3237099:-0.0006999522:0.9461539,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.393,Terrain,27372,None,True,241.0617:-0.004999936:421.9097:0:-0.8287234:0:0.5596585,254.1274:0.1115837:400.5315:0.002239585:-0.2708683:0.0006301932:0.9626136,226.925:0.1115837:400.0205:0.002145723:0.2828059:-0.0006326516:0.9591746,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002072969:-0.3383535:0.0007453605:0.9410165,244.207:0.1115837:388.6828:0.001744596:-0.04717325:8.239011E-05:0.9988852,245.0705:0.1115837:391.2257:0.001879752:-0.06491095:0.0001222745:0.9978893,224.7857:0.1115837:400.783:0.002069042:0.3223528:-0.0007045736:0.9466171,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.443,Terrain,27372,None,True,240.7059:-0.005000114:421.6345:0:-0.8418556:0:0.5397028,254.1274:0.1115837:400.5315:0.00223791:-0.2794622:0.0006513656:0.9601539,226.925:0.1115837:400.0205:0.002183067:0.2800063:-0.0006367451:0.9599954,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002065151:-0.3463301:0.0007624091:0.9381102,244.207:0.1115837:388.6828:0.001756638:-0.05290205:9.306023E-05:0.9985982,245.0705:0.1115837:391.2257:0.001892665:-0.07121865:0.0001351364:0.9974589,224.7857:0.1115837:400.783:0.002104894:0.3202973:-0.0007116874:0.9473145,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.493,Terrain,27372,None,True,240.4693:-0.005000055:421.4497:0:-0.8492863:0:0.5279326,254.1274:0.1115837:400.5315:0.0022364:-0.2852002:0.0006654615:0.9584652,226.925:0.1115837:400.0205:0.002208689:0.2781086:-0.0006394852:0.9605469,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002059633:-0.3516349:0.0007736481:0.9361346,244.207:0.1115837:388.6828:0.001764666:-0.05676001:0.0001003243:0.9983863,245.0705:0.1115837:391.2257:0.001901241:-0.07546763:0.0001438928:0.9971464,224.7857:0.1115837:400.783:0.002129502:0.3189102:-0.0007165357:0.9477823,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.543,Terrain,27372,None,True,240.115:-0.005000114:421.171:0:-0.8586532:0:0.512557,254.1274:0.1115837:400.5315:0.002233511:-0.2938141:0.000686541:0.9558598,226.925:0.1115837:400.0205:0.002248249:0.275207:-0.000643588:0.9613822,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002050886:-0.3595666:0.0007902869:0.9331169,244.207:0.1115837:388.6828:0.001776683:-0.06260616:0.0001114501:0.9980367,245.0705:0.1115837:391.2257:0.001914027:-0.08190761:0.0001573022:0.9966381,224.7857:0.1115837:400.783:0.002167512:0.3167972:-0.0007239523:0.9484906,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.593,Terrain,27372,None,True,239.8792:-0.004999995:420.9846:0:-0.8638772:0:0.5037025,254.1274:0.1115837:400.5315:0.002231119:-0.2995576:0.0007005197:0.9540754,226.925:0.1115837:400.0205:0.002275378:0.2732262:-0.0006462859:0.9619469,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002044706:-0.3648331:0.0008012028:0.9310704,244.207:0.1115837:388.6828:0.001784644:-0.0665456:0.0001190242:0.9977818,245.0705:0.1115837:391.2257:0.001922457:-0.08624754:0.0001664276:0.9962719,224.7857:0.1115837:400.783:0.002193596:0.3153577:-0.0007289664:0.9489701,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.642,Terrain,27372,None,True,239.5256:-0.004999936:420.7046:0:0.8704637:0:-0.4922325,254.1274:0.1115837:400.5315:0.002226801:-0.3081696:0.0007213412:0.9513286,226.925:0.1115837:400.0205:0.002317245:0.2701745:-0.0006502442:0.9628084,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002034899:-0.3726961:0.0008172836:0.9279509,244.207:0.1115837:388.6828:0.001796481:-0.07252043:0.0001306257:0.9973654,245.0705:0.1115837:391.2257:0.001934923:-0.09282964:0.0001803975:0.9956802,224.7857:0.1115837:400.783:0.002233885:0.3131424:-0.0007365714:0.9497033,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.691,Terrain,27372,None,True,239.2899:-0.004999995:420.5178:0:0.8741555:0:-0.4856462,254.1274:0.1115837:400.5315:0.002223425:-0.3139054:0.0007351037:0.9494514,226.925:0.1115837:400.0205:0.002345963:0.2680818:-0.0006528074:0.9633931,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002028002:-0.3779108:0.0008277936:0.9258394,244.207:0.1115837:388.6828:0.001804289:-0.07654794:0.0001385213:0.9970643,245.0705:0.1115837:391.2257:0.001943098:-0.09726612:0.0001898984:0.9952565,224.7857:0.1115837:400.783:0.002261548:0.3116241:-0.000741687:0.9502025,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.741,Terrain,27372,None,True,238.9353:-0.004999995:420.239:0:0.8778691:0:-0.4789006,254.1274:0.1115837:400.5315:0.002217415:-0.3224954:0.0007554725:0.9465682,226.925:0.1115837:400.0205:0.002390235:0.2648094:-0.0006563914:0.9642976,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002016967:-0.3856825:0.0008431437:0.922629,244.207:0.1115837:388.6828:0.001815744:-0.08267105:0.0001506254:0.9965752,245.0705:0.1115837:391.2257:0.001954999:-0.1040082:0.0002044452:0.9945745,224.7857:0.1115837:400.783:0.002304264:0.3092397:-0.0007492999:0.9509811,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.791,Terrain,27372,None,True,238.6882:-0.004999995:420.0697:0:0.8746703:0:-0.4847183,254.1274:0.1115837:400.5315:0.002211194:-0.3281734:0.0007682023:0.9446146,226.925:0.1115837:400.0205:0.002419934:0.2621965:-0.0006575037:0.9650112,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.002007894:-0.3907532:0.0008523595:0.9204929,244.207:0.1115837:388.6828:0.001822215:-0.08691674:0.0001589829:0.9962139,245.0705:0.1115837:391.2257:0.001961512:-0.1086657:0.0002144192:0.9940764,224.7857:0.1115837:400.783:0.002333192:0.307235:-0.0007532738:0.9516305,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.841,Terrain,27372,None,True,238.2958:-0.004999995:419.8561:0:-0.8654836:0:0.5009373,254.1274:0.1115837:400.5315:0.002197311:-0.3364857:0.0007851495:0.9416857,226.925:0.1115837:400.0205:0.002463663:0.2573307:-0.0006560726:0.96632,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.001990835:-0.3980445:0.0008638244:0.9173635,244.207:0.1115837:388.6828:0.001829123:-0.09356337:0.0001718932:0.9956117,245.0705:0.1115837:391.2257:0.001967929:-0.1159158:0.0002296626:0.9932571,224.7857:0.1115837:400.783:0.002376464:0.3032937:-0.0007563976:0.9528939,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.891,Terrain,27372,None,True,238.0202:-0.005000055:419.7481:0:-0.8551537:0:0.5183746,254.1274:0.1115837:400.5315:0.002184764:-0.3417693:0.0007945313:0.939781,226.925:0.1115837:400.0205:0.002491395:0.2533715:-0.0006525439:0.9673656,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.001977057:-0.4025801:0.0008694989:0.9153823,244.207:0.1115837:388.6828:0.001831401:-0.09813403:0.0001805947:0.9951715,245.0705:0.1115837:391.2257:0.001969452:-0.120868:0.0002398022:0.9926666,224.7857:0.1115837:400.783:0.002404504:0.2999452:-0.0007560324:0.9539531,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.940,Terrain,27372,None,True,237.5925:-0.005000234:419.629:0:-0.8405601:0:0.5417182,254.1274:0.1115837:400.5315:0.002162238:-0.3492782:0.0008059866:0.9370162,226.925:0.1115837:400.0205:0.002530729:0.2465522:-0.0006438347:0.969126,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.001953812:-0.4089048:0.0008754607:0.9125746,244.207:0.1115837:388.6828:0.001831837:-0.1050928:0.0001935853:0.9944607,245.0705:0.1115837:391.2257:0.001968229:-0.1283637:0.0002547572:0.9917252,224.7857:0.1115837:400.783:0.002445165:0.2940235:-0.0007521865:0.9557948,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
2.990,Terrain,27372,None,True,237.3054:-0.005000055:419.55:0:-0.8371425:0:0.5469849,254.1274:0.1115837:400.5315:0.002146926:-0.3542328:0.0008132469:0.9351544,226.925:0.1115837:400.0205:0.002557368:0.2418518:-0.0006374297:0.9703096,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.001938204:-0.4130665:0.0008791136:0.9106984,244.207:0.1115837:388.6828:0.001831825:-0.1097648:0.0002022925:0.9939559,245.0705:0.1115837:391.2257:0.001967033:-0.1333891:0.0002647471:0.9910618,224.7857:0.1115837:400.783:0.002472872:0.2899319:-0.0007491451:0.9570438,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
3.039,Terrain,27372,None,True,237.0222:-0.005000114:419.4568:0:-0.8374464:0:0.5465196,254.1274:0.1115837:400.5315:0.002132507:-0.359248:0.0008209027:0.9332393,226.925:0.1115837:400.0205:0.002585388:0.2372775:-0.000631491:0.9714383,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.001923349:-0.4173059:0.0008832052:0.9087636,244.207:0.1115837:388.6828:0.001832462:-0.1144305:0.0002110764:0.9934295,245.0705:0.1115837:391.2257:0.001966566:-0.1384144:0.0002748471:0.9903724,224.7857:0.1115837:400.783:0.002501882:0.2859873:-0.0007466961:0.9582299,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
3.089,Terrain,27372,None,True,236.6181:-0.004999936:419.271:0:-0.8467374:0:0.532011,254.1274:0.1115837:400.5315:0.002114315:-0.3669569:0.0008340497:0.9302352,226.925:0.1115837:400.0205:0.002631309:0.2311219:-0.0006250794:0.9729211,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.001903838:-0.423919:0.0008911064:0.9056977,244.207:0.1115837:388.6828:0.001835955:-0.1212956:0.0002243501:0.9926147,245.0705:0.1115837:391.2257:0.001968778:-0.1458413:0.0002902328:0.989306,224.7857:0.1115837:400.783:0.002548737:0.2808284:-0.0007457719:0.9597543,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
3.139,Terrain,27372,None,True,236.3636:-0.005000114:419.1193:0:-0.8535433:0:0.521022,254.1274:0.1115837:400.5315:0.002104298:-0.3721886:0.0008438206:0.9281543,226.925:0.1115837:400.0205:0.002664454:0.2274888:-0.0006224561:0.9737769,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.001892544:-0.428462:0.0008974342:0.9035574,244.207:0.1115837:388.6828:0.001839873:-0.1257711:0.0002332554:0.9920576,245.0705:0.1115837:391.2257:0.001972071:-0.150705:0.0003006351:0.9885768,224.7857:0.1115837:400.783:0.002582129:0.2778944:-0.0007469846:0.9606079,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
3.188,Terrain,27372,None,True,235.9945:-0.004999995:418.8685:0:-0.8620915:0:0.5067526,254.1274:0.1115837:400.5315:0.002090719:-0.3800955:0.0008591576:0.9249445,226.925:0.1115837:400.0205:0.002717069:0.2223693:-0.0006197112:0.9749585,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.001876831:-0.4353614:0.0009076332:0.9002534,244.207:0.1115837:388.6828:0.001846956:-0.1324283:0.000246763:0.9911909,245.0705:0.1115837:391.2257:0.001978359:-0.1579566:0.0003164685:0.987444,224.7857:0.1115837:400.783:0.00263485:0.2738693:-0.0007502933:0.9617631,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
3.239,Terrain,27372,None,True,235.7533:-0.004999995:418.6924:0:0.8668655:0:-0.4985422,254.1274:0.1115837:400.5315:0.002082053:-0.3853775:0.0008695433:0.9227563,226.925:0.1115837:400.0205:0.002753774:0.2190396:-0.0006182005:0.9757119,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.001866725:-0.4399768:0.0009145985:0.8980068,244.207:0.1115837:388.6828:0.001852073:-0.1368626:0.0002558878:0.9905883,245.0705:0.1115837:391.2257:0.001982968:-0.162792:0.0003271763:0.9866584,224.7857:0.1115837:400.783:0.002671564:0.2712975:-0.0007530336:0.9624916,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
3.288,Terrain,27372,None,True,235.3952:-0.005000055:418.421:0:0.872892:0:-0.4879135,254.1274:0.1115837:400.5315:0.00206909:-0.3932852:0.0008850669:0.9194138,226.925:0.1115837:400.0205:0.002810986:0.2140343:-0.0006159234:0.9768219,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.001851703:-0.4468818:0.0009249955:0.8945906,244.207:0.1115837:388.6828:0.001859929:-0.1435384:0.0002697653:0.989643,245.0705:0.1115837:391.2257:0.001990024:-0.170073:0.0003434538:0.9854294,224.7857:0.1115837:400.783:0.002728824:0.2674696:-0.0007574784:0.9635621,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
3.338,Terrain,27372,None,True,235.1579:-0.004999936:418.2373:0:0.8762737:0:-0.4818137,254.1274:0.1115837:400.5315:0.002060303:-0.3985353:0.0008952767:0.9171503,226.925:0.1115837:400.0205:0.002850475:0.210644:-0.0006142195:0.9775585,239.5336:0.1115837:409.8317:0.003718095:0.2804157:-0.001086201:0.9598709,257.9121:0.1115837:401.5073:0.00184165:-0.4514588:0.0009317929:0.8922896,244.207:0.1115837:388.6828:0.001865149:-0.1480142:0.0002791437:0.9889835,245.0705:0.1115837:391.2257:0.001994662:-0.1749531:0.0003544397:0.9845747,224.7857:0.1115837:400.783:0.002768417:0.264891:-0.0007604981:0.9642741,240.4374:0.1115837:408.7354:0.003774735:0.2308309:-0.0008955168:0.9729862
